almaMmsId	rpbId	hbzId	zdbId
990108179540206441	RPB107t01014265	HT012665401	1412610-2
990105858980206441	RPB107t01014268	HT012433345	1089064-6
990108181040206441	RPB107t01014308	HT012665551	1412821-4
990108714330206441	RPB107t01014309	HT012718880	1481056-6
990104078080206441	RPB107t01014315	HT012255255	725563-9
990102958710206441	RPB107t01014536	HT012143318	303667-4
990104083100206441	RPB107t01014556	HT012255757	726153-6
990106461370206441	RPB107t01014565	HT012493584	1169651-5
990106461370206441	RPB107t01014565	HT012493584	1169651-5
990105527410206441	RPB107t01014571	HT012400188	1041643-2
990107254720206441	RPB107t01014574	HT012572919	1284407-X
990106431060206441	RPB107t01014577	HT012490553	1165958-0
990104084280206441	RPB107t01014579	HT012255875	726285-1
990105527390206441	RPB107t01014585	HT012400186	1041641-9
990106809250206441	RPB107t01014587	HT012528372	1215326-6
990106809270206441	RPB107t01014588	HT012528374	1215328-X
990106809290206441	RPB107t01014589	HT012528376	1215332-1
990106809280206441	RPB107t01014590	HT012528375	1215331-X
990106893890206441	RPB107t01014595	HT012536836	1226602-4
990108090050206441	RPB107t01014611	HT012656452	1401272-8
990104835720206441	RPB107t01014614	HT012331019	880622-6
99370729887706441	RPB107t01019617	HT020901058	3060752-8
990055639720206441	RPB107t01019936	HT007006411	726024-6
990056441540206441	RPB107t01020389	HT007910357	43373-1
990105729200206441	RPB107t01020393	HT012420367	1070412-7
990106762030206441	RPB107t01020403	HT012523650	1208850-X
990054855590206441	RPB107t01020458	HT006914345	219476-4
990054167630206441	RPB107t01020520	HT002201830	202870-0
990102659640206441	RPB107t01020568	HT012113411	243469-6
990104083840206441	RPB107t01020583	HT012255831	726233-4
990054822250206441	RPB107t01020598	HT006909667	208893-9
990103575490206441	RPB107t01020611	HT012204996	531677-7
990055424490206441	RPB107t01020683	HT006981355	612832-4
990106009700206441	RPB107t01023538	HT012448417	1111143-4
990054853960206441	RPB107t01020855	HT006914144	218899-5
990136486490206441	RPB107t01020857	HT014433202	2194229-8
990102529740206441	RPB107t01020862	HT012100421	203123-1
990103461950206441	RPB107t01020866	HT012193642	501956-4
990054838310206441	RPB107t01020871	HT006911965	214250-8
990104081420206441	RPB107t01020964	HT012255589	725956-6
990055304770206441	RPB107t01020965	HT006967748	578768-3
990055617480206441	RPB107t01020994	HT007003446	715398-3
990209965570206441	RPB107t01021009	HT018826681	2842072-X
990177952240206441	RPB107t01021018	HT016180383	
990133044090206441	RPB107t01021020	HT014173663	2160805-2
990104082580206441	RPB107t01021058	HT012255705	726093-3
990133043850206441	RPB107t01021059	HT014173639	2160781-3
990206322440206441	RPB107t01021072	HT018492839	2804482-4
990104075980206441	RPB107t01021879	HT012255045	725293-6
990108188960206441	RPB107t01021159	HT012666343	1413809-8
990104075120206441	RPB107t01021160	HT012254959	725192-0
990108305850206441	RPB107t01021384	HT012678032	1428356-6
990055423110206441	RPB107t01021547	HT006981203	612657-1
990106458670206441	RPB107t01021585	HT012493314	1169305-8
990055411150206441	RPB107t01021703	HT006979920	611184-1
990102578800206441	RPB107t01021736	HT012105327	226195-9
990106893910206441	RPB107t01021741	HT012536838	1226604-8
990104855640206441	RPB107t01021794	HT012333011	883353-9
990104975560206441	RPB107t01021874	HT012345003	917148-4
990104075980206441	RPB107t01021879	HT012255045	725293-6
990202960150206441	RPB107t01021910	HT018176114	2758156-1
990133044150206441	RPB107t01021914	HT014173669	2160811-8
990102551650206441	RPB107t01021915	HT012102612	214636-8
990055202990206441	RPB107t01021916	HT006955941	535473-0
990104079440206441	RPB107t01021917	HT012255391	725732-6
990365504580206441	RPB107t01021919	HT020357812	3007518-X
990056553610206441	RPB107t01021926	HT008952302	537906-4
990055838220206441	RPB107t01021929	HT007031142	998350-8
990103710280206441	RPB107t01021930	HT012218475	555775-6
990108001360206441	RPB107t01021932	HT012647583	1389759-7
990114055870206441	RPB107t01021935	HT013078974	2051125-5
990104076020206441	RPB107t01021937	HT012255049	725297-3
990103479770206441	RPB107t01021938	HT012195424	507558-0
990054101490206441	RPB107t01022387	HT001393571	201411-7
990054805530206441	RPB107t01021945	HT006907233	203683-6
990124510830206441	RPB107t01021947	HT013902978	2131895-5
990157982570206441	RPB107t01021961	HT015177047	2330570-8
990055476140206441	RPB107t01021962	HT006987486	625360-X
990054855820206441	RPB107t01021969	HT006914374	219534-3
990104075280206441	RPB107t01021970	HT012254975	725211-0
990193810720206441	RPB107t01021972	HT017468383	2692578-3
990054828200206441	RPB107t01021974	HT006910563	211097-0
990106762120206441	RPB107t01021977	HT012523659	1208862-6
990139559440206441	RPB107t01021978	HT014512195	2204993-9
990054453680206441	RPB107t01021987	HT005041600	582634-2
990107564570206441	RPB107t01021989	HT012603904	1330143-3
990116211460206441	RPB107t01021991	HT013296441	2065341-4
990105166660206441	RPB107t01021994	HT012364113	990576-5
990055476110206441	RPB107t01021995	HT006987483	625355-6
990054804610206441	RPB107t01021996	HT006907089	203365-3
990210495010206441	RPB107t01021998	HT018878446	2846004-2
990056236710206441	RPB107t01022001	HT007191908	540997-4
990054829600206441	RPB107t01022004	HT006910767	211609-1
990102561970206441	RPB107t01022005	HT012103644	220042-9
990056354190206441	RPB107t01022009	HT007439522	725698-X
990055623180206441	RPB107t01022023	HT007004135	716881-0
990102556390206441	RPB107t01022028	HT012103086	216603-3
990054816670206441	RPB107t01022031	HT006908961	207112-5
990054898580206441	RPB107t01022032	HT006920531	242641-9
990102527660206441	RPB107t01022037	HT012100213	201200-5
990107418790206441	RPB107t01022040	HT012589326	1309837-8
990219526290206441	RPB107t01022041	HT019448565	2905541-6
990102538070206441	RPB107t01022042	HT012101254	207745-0
990108331330206441	RPB107t01022045	HT012680580	1431485-X
990101814960206441	RPB107t931723	HT012028943	11535-6
990135964940206441	RPB107t01022054	HT014380274	2187834-1
990139172420206441	RPB107t01022055	HT014473098	2199774-3
990052503310206441	RPB107t01022057	HT007006470	726838-5
990054814820206441	RPB107t01022061	HT006908734	206458-3
990113418440206441	RPB107t01022062	HT013014906	2025123-3
990056284490206441	RPB107t01022063	HT007223192	202873-6
990054683060206441	RPB107t01022069	HT006891353	42988-0
990102548980206441	RPB107t01022115	HT012102345	213378-7
990108080100206441	RPB107t01022221	HT012655457	1399949-7
990103485830206441	RPB107t01022228	HT012196030	510697-7
990103251770206441	RPB107t01022277	HT012172624	418165-7
990103609980206441	RPB107t01022278	HT012208445	538552-0
990054359090206441	RPB107t01022322	HT003633592	213597-8
990133278240206441	RPB107t01022383	HT014197349	2167785-2
990101751700206441	RPB107t01022539	HT012022617	957517-0
990103728480206441	RPB107t01022540	HT012220295	558796-7
990102561910206441	RPB107t01022544	HT012103638	219984-1
990055135010206441	RPB107t01022589	HT006948326	506015-1
990054721630206441	RPB107t01022590	HT006896512	126455-2
990104079160206441	RPB107t01022633	HT012255363	725700-4
990107641720206441	RPB107t01022666	HT012611619	1340274-2
990103630050206441	RPB107t01022692	HT012210452	542572-4
990054036230206441	RPB107t01022792	HT001355390	6388-5
990097407000206441		HT005764264	
990104083820206441	RPB107t01022844	HT012255829	726231-0
990054017500206441	RPB107t01022897	HT001335384	505507-6
990054795360206441	RPB107t01022941	HT006905796	200307-7
990054867540206441	RPB107t01022944	HT006916197	223412-9
990054954670206441	RPB107t01022959	HT006927179	311459-4
990108385870206441	RPB107t01023140	HT012686034	1438204-0
990133044850206441	RPB107t01023275	HT014173739	2160886-6
990104083570206441	RPB107t01023276	HT012255804	726204-8
990209980190206441	RPB107t01023400	HT018828146	2842212-0
990052537760206441	RPB107t01014723	HT007371676	1279450-8
990108088740206441	RPB107t01023440	HT012656321	1401109-8
990054838130206441	RPB107t01023462	HT006911945	214214-4
990105123460206441	RPB107t961007	HT012359793	983936-7
990116477770206441	RPB107t01023476	HT013323335	2076551-4
990133044330206441	RPB107t01023500	HT014173687	2160830-1
990106009700206441	RPB107t01023538	HT012448417	1111143-4
990104082790206441	RPB107t01023540	HT012255726	726120-2
990054827020206441	RPB107t01023739	HT006910406	210680-2
990054798290206441	RPB107t01023886	HT006906244	201419-1
990055315360206441	RPB107t01100216	HT006969130	585432-5
990204465670206441	RPB107t01100261	HT018316044	2776625-1
990105189710206441	RPB107t01100826	HT012366418	997497-0
990054196220206441	RPB107t01100890	HT002215032	201311-3
990159204780206441	RPB107t01101175	HT015212663	2375795-4
990103811740206441	RPB107t01102221	HT012228621	572649-9
990054647700206441	RPB107t01018503	HT006886809	1367-5
990054854570206441	RPB107t01102299	HT006914216	219084-9
990054855420206441	RPB107t01103217	HT006914322	219437-5
990108036990206441	RPB107t01103390	HT012651146	1394311-X
990102527720206441	RPB107t01103414	HT012100219	201255-8
990105476860206441	RPB107t01103649	HT012395133	1035144-9
990203405340206441	RPB107t01104407	HT018218300	2764374-8
990104080350206441	RPB107t01104646	HT012255482	725832-X
990053791250206441	RPB107t01104749	HT011185013	220577-4
990104077600206441	RPB107t01104800	HT012255207	725507-X
990103508300206441	RPB107t01106153	HT012198277	515940-4
990055284800206441	RPB107t01106298	HT006965000	570029-2
990055271570206441	RPB107t01107680	HT006963446	563599-8
990055825050206441	RPB107t01109902	HT007029610	982798-5
990056507880206441	RPB107t01110999	HT008406198	725262-6
990102559400206441	RPB107t01111001	HT012103387	218680-9
990160455510206441	RPB107t01111371	HT015338584	2394818-8
990107972470206441	RPB107t01113457	HT012644694	1386192-X
990054868180206441	RPB107t01113577	HT006916293	223584-5
990108037150206441	RPB107t01114025	HT012651162	1394330-3
990105038840206441	RPB107t01114660	HT012351331	970084-5
990104084220206441	RPB107t01116003	HT012255869	726278-4
990055633710206441	RPB107t01117650	HT007005506	720677-X
990107972430206441	RPB107t01118938	HT012644690	1386187-6
990054811950206441	RPB107t01119036	HT006908369	205466-8
990054852340206441	RPB107t01119051	HT006913895	218393-6
990107969660206441	RPB107t01119077	HT012644413	1385854-3
990113606780206441	RPB107t01120553	HT013033792	2038461-0
990117552880206441	RPB107t01121053	HT013432059	2086212-X
990117553350206441	RPB107t01121173	HT013432106	2086259-3
990117553160206441	RPB107t01121435	HT013432087	2086240-4
990054844960206441	RPB107t01121713	HT006912931	216235-0
990106910350206441	RPB107t01122240	HT012538482	1228682-5
990104082210206441	RPB107t01122302	HT012255668	726051-9
990118892030206441	RPB107t01122895	HT013565943	2098393-1
990104083850206441	RPB107t01123913	HT012255832	726234-6
990104076940206441	RPB107t01124145	HT012255141	725412-X
990117553120206441	RPB107t01124371	HT013432083	2086236-2
990108507460206441	RPB107t01125497	HT012698193	1453856-8
990117552960206441	RPB107t01125498	HT013432067	2086220-9
990117553320206441	RPB107t01126171	HT013432103	2086256-8
990182507540206441	RPB107t01126276	HT016551044	2575812-3
990104082710206441	RPB107t01128648	HT012255718	726108-1
990103577480206441	RPB107t01128767	HT012205195	532142-6
990104080040206441	RPB107t01132625	HT012255451	725798-3
990054803280206441	RPB107t01139440	HT006906867	202871-2
990055825000206441	RPB107t01140713	HT007029603	982786-9
990192743430206441	RPB107t01141880	HT017363900	2679003-8
990055838320206441	RPB107t01143347	HT007031152	998395-8
990102294430206441	RPB107t01143453	HT012076890	137347-X
990135787500206441	RPB107t01143836	HT014362324	2186715-X
990107763010206441	RPB107t01144029	HT012623748	1358068-1
990135787580206441	RPB107t01144046	HT014362332	2186724-0
990104073940206441	RPB107t01145333	HT012254841	725041-1
990055635980206441	RPB107t01146801	HT007005837	721706-7
990104078310206441	RPB107t01147217	HT012255278	725591-3
990104080050206441	RPB107t01148128	HT012255452	725799-5
990102004840206441	RPB107t01150767	HT012047931	45455-2
990104082000206441	RPB107t01150771	HT012255647	726025-8
990104078490206441	RPB107t01152124	HT012255296	725616-4
990104074260206441	RPB107t01152252	HT012254873	725092-7
990054874530206441	RPB107t01152748	HT006917231	225973-4
990055289080206441	RPB107t01153284	HT006965561	572058-8
990103570950206441	RPB107t01153371	HT012204542	530795-8
990105374580206441	RPB107t01154481	HT012384905	1022035-5
990055348620206441	RPB107t01156383	HT006973049	602548-1
990055245110206441	RPB107t01157415	HT006960502	551694-8
990104086510206441	RPB107t01158843	HT012256098	726562-1
990104087660206441	RPB107t01159229	HT012256213	726742-3
990105757900206441	RPB107t01159469	HT012423237	1075067-8
990104086670206441	RPB107t01159592	HT012256114	726586-4
990104088570206441	RPB107t01159942	HT012256304	726872-5
990104082680206441	RPB107t01160185	HT012255715	726103-2
990180840050206441	RPB107t01160669	HT016390223	2556556-4
990106889600206441	RPB107t050650	HT012536407	1226058-7
990106602340206441	RPB107t01160922	HT012507681	1187590-2
990106098460206441	RPB107t01160938	HT012457293	1122462-9
990107335030206441	RPB107t01161209	HT012580950	1295432-9
990107254620206441	RPB107t01161532	HT012572909	1284390-8
990105992350206441	RPB107t01161569	HT012446682	1108727-4
990106143120206441	RPB107t01162143	HT012461759	1128403-1
990056687780206441	RPB107t01163341	HT010848741	1120676-7
990106390200206441	RPB107t01163538	HT012486467	1160763-4
990105766300206441	RPB107t01164398	HT012424077	1076336-3
990106391890206441	RPB107t01164656	HT012486636	1161040-2
990107202730206441	RPB107t01176499	HT012567720	1277075-9
990113672890206441	RPB107t021513	HT013040403	2045290-1
990054837130206441	RPB107t110908	HT006911824	213931-5
990116278640206441	RPB107t021609	HT013303159	2072199-7
990113112870206441	RPB107t021653	HT012984223	2007990-4
990116273460206441	RPB107t021806	HT013302641	2071664-3
990116290680206441	RPB107t021812	HT013304363	2073456-6
990114919400206441	RPB107t021815	HT013165997	2059080-5
990113565390206441	RPB107t021820	HT013029650	2035253-0
990108850680206441	RPB107t021822	HT012732515	1497146-X
990113456310206441	RPB107t021823	HT013018708	2027669-2
990116299850206441	RPB107t021830	HT013305280	2074411-0
990107441150206441	RPB107t021847	HT012591562	1312783-4
990115267240206441	RPB107t021848	HT013201074	2061792-6
990113665740206441	RPB107t021852	HT013039688	2044558-1
990113116630206441	RPB107t021854	HT012984599	2008390-7
990114921980206441	RPB107t021856	HT013166255	2059340-5
990116269800206441	RPB107t021857	HT013302275	2071282-0
990114625390206441	RPB107t021858	HT013136338	2056775-3
990116204990206441	RPB107t021859	HT013295794	2064652-5
990115352430206441	RPB107t021860	HT013209647	2062913-8
990114577820206441	RPB107t021861	HT013131552	2056357-7
990114682810206441	RPB107t021862	HT013142115	2056891-5
990114173080206441	RPB107t021863	HT013090793	2051879-1
990114855210206441	RPB107t021864	HT013159519	2058481-7
990114856150206441	RPB107t021865	HT013159613	2058577-9
990114855700206441	RPB107t021866	HT013159568	2058531-7
990116301000206441	RPB107t021869	HT013305395	2074532-1
990116888020206441	RPB107t021870	HT013364805	2080095-2
990108891370206441	RPB107t021873	HT012736584	1502105-1
990108891370206441	RPB107t021873	HT012736584	1502105-1
990116594770206441	RPB107t021875	HT013335155	2077663-9
990114992610206441	RPB107t021876	HT013173390	2059599-2
990114995710206441	RPB107t021877	HT013173700	2059912-2
990175828950206441	RPB107t021878	HT016003860	2505567-7
990108877570206441	RPB107t021879	HT012735204	1500445-4
990114173710206441	RPB107t021880	HT013090856	2051946-1
990114621790206441	RPB107t021881	HT013135978	2056411-9
990114173610206441	RPB107t021882	HT013090846	2051936-9
990114173660206441	RPB107t021883	HT013090851	2051941-2
990114684660206441	RPB107t021884	HT013142300	2057080-6
990114171930206441	RPB107t021885	HT013090678	2051760-9
990114488950206441	RPB107t021886	HT013122605	2054988-X
990116297330206441	RPB107t021887	HT013305028	2074146-7
990116296620206441	RPB107t021888	HT013304957	2074076-1
990116291540206441	RPB107t021889	HT013304449	2073545-5
990116540890206441	RPB107t021890	HT013329718	2077014-5
990116292680206441	RPB107t021891	HT013304563	2073662-9
990113626170206441	RPB107t021893	HT013035731	2040469-4
990113626210206441	RPB107t021894	HT013035735	2040473-6
990108589180206441	RPB107t021896	HT012706365	1464633-X
990116209590206441	RPB107t021897	HT013296254	2065139-9
990114992590206441	RPB107t021899	HT013173388	2059597-9
990115121880206441	RPB107t021901	HT013186415	2060442-7
990055622760206441	RPB107t021903	HT007004082	716729-5
990114356830206441	RPB107t021904	HT013109307	2054239-2
990113507720206441	RPB107t021907	HT013023859	2031947-2
990107445680206441	RPB107t021908	HT012592015	1313353-6
990113468460206441	RPB107t021909	HT013019933	2027898-6
990113318650206441	RPB107t021912	HT013004903	2018682-4
